v-sweep,id,gm,
-2.67000000e-01,-3.50641081e-08,4.99975172e-07,
-2.68000000e-01,-3.55675880e-08,5.07027309e-07,
-2.69000000e-01,-3.60781627e-08,5.14171816e-07,
-2.70000000e-01,-3.65959316e-08,5.21428234e-07,
-2.71000000e-01,-3.71210191e-08,5.28785904e-07,
-2.72000000e-01,-3.76535034e-08,5.36244826e-07,
-2.73000000e-01,-3.81935088e-08,5.43819212e-07,
-2.74000000e-01,-3.87411419e-08,5.51496626e-07,
-2.75000000e-01,-3.92965021e-08,5.59278845e-07,
-2.76000000e-01,-3.98596995e-08,5.67178304e-07,
-2.77000000e-01,-4.04308587e-08,5.75191450e-07,
-2.78000000e-01,-4.10100824e-08,5.83316506e-07,
-2.79000000e-01,-4.15974917e-08,5.91564131e-07,
-2.80000000e-01,-4.21932107e-08,5.99925443e-07,
-2.81000000e-01,-4.27973426e-08,6.08402217e-07,
-2.82000000e-01,-4.34100151e-08,6.17008666e-07,
-2.83000000e-01,-4.40313599e-08,6.25741237e-07,
-2.84000000e-01,-4.46614976e-08,6.34594599e-07,
-2.85000000e-01,-4.53005491e-08,6.43572307e-07,
-2.86000000e-01,-4.59486422e-08,6.52681464e-07,
-2.87000000e-01,-4.66059120e-08,6.61923849e-07,
-2.88000000e-01,-4.72724899e-08,6.71299460e-07,
-2.89000000e-01,-4.79485109e-08,6.80808299e-07,
-2.90000000e-01,-4.86341065e-08,6.90453916e-07,
-2.91000000e-01,-4.93294188e-08,7.00241642e-07,
-2.92000000e-01,-5.00345898e-08,7.10169701e-07,
-2.93000000e-01,-5.07497582e-08,7.20236315e-07,
-2.94000000e-01,-5.14750624e-08,7.30461025e-07,
-2.95000000e-01,-5.22106802e-08,7.40826067e-07,
-2.96000000e-01,-5.29567146e-08,7.51338547e-07,
-2.97000000e-01,-5.37133573e-08,7.62003793e-07,
-2.98000000e-01,-5.44807222e-08,7.72818254e-07,
-2.99000000e-01,-5.52589938e-08,7.83801468e-07,
-3.00000000e-01,-5.60483251e-08,7.94941002e-07,
-3.01000000e-01,-5.68488758e-08,8.06247513e-07,
-3.02000000e-01,-5.76608201e-08,8.17705015e-07,
-3.03000000e-01,-5.84842859e-08,8.29336599e-07,
-3.04000000e-01,-5.93194933e-08,8.41136938e-07,
-3.05000000e-01,-6.01665597e-08,8.53104254e-07,
-3.06000000e-01,-6.10257018e-08,8.65254535e-07,
-3.07000000e-01,-6.18970688e-08,8.77577122e-07,
-3.08000000e-01,-6.27808561e-08,8.90073792e-07,
-3.09000000e-01,-6.36772164e-08,9.02762309e-07,
